Sample in Buffer,Sample in Window,TRIGGER,clk_IBUF_BUFG,valid_in,in_x_flat[1023:0],en,valid_out,prob_flat[1023:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX
41,41,0,0,1,ffbdf800098ff831f7eefc5604e406250100f7f5f709041a016cfda7f5740103f8d4fa35ffd3ff88fea4fbfcfc38fb22ffed06a00478053dfa10f9a0ffb0f86d025c026d031803aafa3901daf6040413f4a104f401230b70fdf4f969feb007bafb9006a2f7200484fe73fd59f47b03ee05cb04a6fb800769ff8f076afd75ffae,1,0,0154015401540154015401540154015401540154015401540154015401540154012801280128012801280128012801280128012801280128012801280128012801430143014301430143014301430143014301430143014301430143014301430154015401540154015401540154015401540154015401540154015401540154
42,42,0,0,1,019d084a04a8026af8fefca2fe83f6a7f8150b420311001bf787f8560bb20370fc230ae606f30b47f94f013b055e018aff73fe5801d2fa18f8f2f664fb83035006ba0402051f02220918fd2504cef895f49bff04fc3b090dfcea09b10a59077aff640b85feab09d1f4a4042a0945f7410702f86005d1fc75fe3df56100d304c5,1,0,0154015401540154015401540154015401540154015401540154015401540154012801280128012801280128012801280128012801280128012801280128012801430143014301430143014301430143014301430143014301430143014301430154015401540154015401540154015401540154015401540154015401540154
43,43,0,0,1,f670f857065c00cc000b00cef6cbf62901dfff34040afc31fb46f56cfce00345fcc2feb500db02e4f63dfa6a006ffbddfc9809a5fb3d072af50c020902acf6890b1f0320f548fcf9fbf1066b05a8fa9f0510fbe0fcee09a7fe4bfe2201c3066e068204f6f8fcf5f007890254fb10fa44fe8400130ac7fe58fdbef476085ff6da,1,0,0154015401540154015401540154015401540154015401540154015401540154012801280128012801280128012801280128012801280128012801280128012801430143014301430143014301430143014301430143014301430143014301430154015401540154015401540154015401540154015401540154015401540154
44,44,0,0,1,f68bfb770bcd013ffa17f8a3097b045df918f6c2040009d8f7c5fc6ef62b0a8df718fb3000bbfea5f9ebfe71fd7d09fcfcd9f68efb6af61cfcbe0775f96dfa46ff88f8a307c5fe55fd45fe9afc1ffda30698013909a1fb65fb4807d9fc5c008104d403a4f5b7fb71f697f41af796066900c2fcc3fdfdfd6e0032fb1b0a380ad1,1,0,0154015401540154015401540154015401540154015401540154015401540154012801280128012801280128012801280128012801280128012801280128012801430143014301430143014301430143014301430143014301430143014301430154015401540154015401540154015401540154015401540154015401540154
45,45,0,0,1,02aff6610ae80012fbcc023cfdddfdd100fef967f695027803f4fce7fe79f44d090e048d0af008ba06beff760b0c06d9f5d9f6660442f53803590028fef2f77708e0fc93ff10f6a60a97035601850619045801bff5e1f7c6f45afdc803290bd701660922070f054804de00750653ff2e085206a7fb0f0b3f063ff57a0a8903e3,1,0,0154015401540154015401540154015401540154015401540154015401540154012801280128012801280128012801280128012801280128012801280128012801430143014301430143014301430143014301430143014301430143014301430154015401540154015401540154015401540154015401540154015401540154
46,46,0,0,1,019af50002030734fa960541f57efa99fa910724fa5bff60fb810064085bf64cfb3f0b98046e075d0826fa7d0a89f6cc04aa00e9074ff96d05df007609baf4dbfef50b27095ef6b0fcff04020758f78afc7908a109dafea4f7f9fd84f5c403ae041b01e20a5b01eaf7aaffb7fed00039f5d0fa67f4b5f98d002104dbf580fb19,1,0,0000000000000000000000000000000000000000000000000000000000000000017301730173017301730173017301730173017301730173017301730173017301430143014301430143014301430143014301430143014301430143014301430154015401540154015401540154015401540154015401540154015401540154
47,47,0,0,1,0045fb08f503fb360178085406fe0bd7f442013af6f00a19f604044b0145f458fb4cfc9cf5eb059707bbff5f0418f76df950f6010658012c0831f633045dfb900b370b3b097b030508f3008ff953fedafb7a0851098af7abfef3f4050ab50a5e054afd8a0232ff98f43f003af692071ff481fe29ff72f7e4019ef889fd5efe7c,1,0,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000040000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
48,48,0,0,1,fb8a03a7021808e60632fa5dfc93f97f008a055b067ef61a07450598fbfeff20069ef75ef86cfcc605bd03d6fc4f0b1f03320231f6a3f90e054d057a0b8ef9cf0b89f54d097604b2ffebf88afb9104ddffcc053d09b602760260ff410874f719087df6b90542f626f64802a804e4f6a0fabe0523096206de04050828093ef50b,1,0,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000040000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
49,49,0,0,1,f7ce0a80f4010730ff7dfc23f982f63203670267fc64f8e2fe5d07c10622fedb070c0271faf509e8fbd5038dfc4a0ac2075d0834fc1109d70308036e0b1f05a4fb1a06d7ffa2f9800b72f8fb0824fe30f4f3fda505a404ddfc49f882fbf1066df729005bf92c036c024801fcfab9f77005c0060a002dfb5afb3f0923fc6101d5,1,0,0022001e0004005b00020154000b0007001000090017007e00a5002400310093001b000200ee00c5001f001f000e000e012800110027002500010005004000250009000300a4001c00e600300028001300630033002001430006000b0002001100710013002b00020154004a00050024004f0077001c00c00007000400050019
50,50,0,0,1,fa63fd63fd27fbe8f791023e0ab2093ef9d608fcf66af6d3008607630337ff200507020403a902bb079ff4f407ec0622fb74f410fea00586f6adfd94ffbafcfe018ef67bfe60fe15f95bfb64f91afedc028c0102fded091c02a20a85060afa0709acfcf4002306df0702ff7b0932f71efb930057020df66bff8907e101ccfe1a,1,0,0022001e0004005b00020154000b0007001000090017007e00a5002400310093001b000200ee00c5001f001f000e000e012800110027002500010005004000250009000300a4001c00e600300028001300630033002001430006000b0002001100710013002b00020154004a00050024004f0077001c00c00007000400050019
51,51,0,0,1,fb26f48e02ce01d4017a0a0d00800403075d05b40be9f5380a6ffe18f8b6f8c9fd5af91df421f747f72e01c002db0411f5bbfa4b01690a2c0487f6a1fbec00ebfbe0023a04dffc7c030dfdf1f696fa43fcd2030cf839f9ca05480a750a2a0971fa950164fb2b08b20572f520023af569077109bbf815075e0642fcb40981fe03,1,0,0022001e0004005b00020154000b0007001000090017007e00a5002400310093001b000200ee00c5001f001f000e000e012800110027002500010005004000250009000300a4001c00e600300028001300630033002001430006000b0002001100710013002b00020154004a00050024004f0077001c00c00007000400050019
52,52,0,0,1,fca904f7f60d0313f769060b001df96df76ef894f9280841087c06d0f50df82c0a7003a003820af9f6e5fc85fd98010b0436fc48f5e8fb37f4ab07d5fb0103310bfcf861ff3205c00a1dfe12fb6dfa68f995fce2fc6a048efb36fe97fc96ff300648f987040a054a05920043f7dff6780296f9510bcef9e9fa62f80afb21fbd9,1,0,0022001e0004005b00020154000b0007001000090017007e00a5002400310093001b000200ee00c5001f001f000e000e012800110027002500010005004000250009000300a4001c00e600300028001300630033002001430006000b0002001100710013002b00020154004a00050024004f0077001c00c00007000400050019
53,53,0,0,1,08e1fb7309500808fa8405ba022bf53508fbf4df062606fbfbadf65b0a38f5db09e0fd9802bd07410b2c0506fa4009630232fd020a38fae5061a0ae70ad6fecbfa91f4ae02abf94603ca027bfc210821093afbb7f6d804e3fbd1054afe34f995f933f9cefcb107820ae4f42f0328fe9bfb36fc58fb9701c4fa04fe470449022f,1,0,0022001e0004005b00020154000b0007001000090017007e00a5002400310093001b000200ee00c5001f001f000e000e012800110027002500010005004000250009000300a4001c00e600300028001300630033002001430006000b0002001100710013002b00020154004a00050024004f0077001c00c00007000400050019
54,54,0,0,1,f757004905c4f843fb48004c024e00890a960232f585f88efbe2fdfb090dfda401ddf5ddfc8ef8c709680b2af4280a640b78ffb7fbf1f46c037bf8600130fa6dffe9f5ad0417fb5908f0fb32f4d603b8f53ef626f65107f5fe07f4c80aef089bf42f0415fe5bf8860654023108c4f44bff9dfb990357077902000a2205cbf91c,1,0,0022001e0004005b00020154000b0007001000090017007e00a5002400310093001b000200ee00c5001f001f000e000e012800110027002500010005004000250009000300a4001c00e600300028001300630033002001430006000b0002001100710013002b00020154004a00050024004f0077001c00c00007000400050019
55,55,0,0,1,0893047af453f874095d075e0163fa15fef8f860fb22f85afcf60aa5fb8c011f062d063703e2fe23fe6bffd20922f7d6f880f478fec3f62601850b2306bff9490882fe1d0564fa50fc890b1809cc030301b2fad3fb3f00740a720a080394053a02980388fd4b015502eff6e1f861f8ba067afa2cfd47069efc7804a9f71cf50e,1,0,0040004000400040004000400040004000400040004000400040004000400040004000400040004000400040004000400040004000400040004000400040004000400040004000400040004000400040004000400040004000400040004000400040004000400040004000400040004000400040004000400040004000400040
56,56,0,0,1,0883f44e0631f49cff2f08370b35f996ff190264f4220997f76efc3c03c702dbf6310792f86bfaecf9c1f8a8fb49028209bb02c6f4d0f5f7fe86097a0717f85cf91f03eff84d008d019dfc5501ecf52b0269fd7dfe1407e9075902e3f404f811f811021306d5096a03480a4a060af4a3f6b300ba05ff07f2fdf2f673fa0f05aa,1,0,0040004000400040004000400040004000400040004000400040004000400040004000400040004000400040004000400040004000400040004000400040004000400040004000400040004000400040004000400040004000400040004000400040004000400040004000400040004000400040004000400040004000400040
57,57,0,0,1,016afcf8fd3f0543f8b0f54403b7096dfa04f4d907daf742fa840ae5f9880221011cf937fd01f5f4fb910714fe2bfc2e098c058c04c000b2ff6100910007f9e9ffa3003709b90a2ffe34f743093902470585f4d80910fe4ff742fab8fa6d0a98f60300e0fe8ff725f464f997ffff057c05e1fc050ac205d203f0fe530bb60b22,1,0,0040004000400040004000400040004000400040004000400040004000400040004000400040004000400040004000400040004000400040004000400040004000400040004000400040004000400040004000400040004000400040004000400040004000400040004000400040004000400040004000400040004000400040
58,58,0,0,1,0a73031cfe1008cffbad05b8fe19fb5a09cffd5d046e01d9f8880a320bb5ff8ef9d804a5ffebfa69feb3ff9f05e8053904eb04940ac6050dff80fed1fbfaf4800b9cfb2b0120021af6fff67801a2fdf2020607e4fb4f0ae7f7ca08a10677085e05b50090f7c2fb3ef85ef43302ff058d0b73fc2c08d801d6f9a9ff7cffd00bef,1,0,0040004000400040004000400040004000400040004000400040004000400040004000400040004000400040004000400040004000400040004000400040004000400040004000400040004000400040004000400040004000400040004000400040004000400040004000400040004000400040004000400040004000400040
59,59,0,0,1,fd16f85cf47605b308d3ffaf0937fb7d0151ff58fcc50acb01def587fdb8f9f504d90612fa3bf5ddff5c06d7fdbcfd7d00690aa6ff24063ff8dafb42f68efeac0798fa3807f604c2f4abf5fb03ad0ad6ff680514041ff8390971003af905086b02a2f91a05c7faaaf838fe9e047bff6ffc54fc57fe7b009dfb490a02fcfd01f6,1,0,0020002000200020002000200020002000200020002000200020002000200020002000200020002000200020002000200020002000200020002000200020002000200020002000200020002000200020002000200020002000200020002000200020002000200020002000200020002000200020002000200020002000200020
60,60,0,0,1,fc0d03d9f66c0afc04c907a1f597fc15f549ffa9f7f7f6f10a31049f068c08f9f967fde5f84df5f00b0c0b6dff270222f91af9b805390227f5b50201fc57fb3cf771047efcdafa4e00b50b470bc802aafc7a07bdf89905a708e507e8fcf7ff1cfd11011cfac4087e064300280551f58ef4360b89fb4cf9ccf401094df83cf471,1,0,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
61,61,0,0,1,039bfa5b01b6f62405f30709f4a5010d04baf96300a3030afab70058fa8dffd70453fd7107aafdf50ac50626f580f5350358fc49fdd50a850b3402b50aac07f1f85a00b7f9190a69fc0203e1ff43f682fcd4fcf20b79061201c7021d0a550a440915092e02a8f414fb22fafc091dfa890123fc9efac00250fdeeff5bf5d2068d,1,0,0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
62,62,0,0,1,fb51f840faeffc61fb3dfbdb0325f84efc29fc23ff3efca10b5efb350a38f8d4fbc2084b08c60781f65bf8e7f4ec04f1fec0fdeff5b8f8b70b3f040ef5a80ac3f723083509c20a82056e070b0b68f80effb808c5087b070ff86bf616f7d7f60bf40dfff501dc03b7070b091bfbde07af0a7c08dd0b4d03cf081e032d01a1075a,1,0,0040004000400040004000400040004000400040004000400040004000400040004000400040004000400040004000400040004000400040004000400040004000400040004000400040004000400040004000400040004000400040004000400040004000400040004000400040004000400040004000400040004000400040
63,63,0,0,1,fee90466ff71fdcefb1cfe70faaf0ad9f44a0140f96af7500121fd7b0ba0034806ef03b5094ff453fa51072502af05a6fb050801f7cafb9006b1fb84f8dcff39fde5f6fdf6520879f55a029d08b002cdfdf7f43ffd93f6eafce7026ffa61fa9e0964fde6f5cd076cfbf10432fb340238022100ea0b32fd43fff9043bfc630513,1,0,0020002000200020002000200020002000200020002000200020002000200020002000200020002000200020002000200020002000200020002000200020002000200020002000200020002000200020002000200020002000200020002000200020002000200020002000200020002000200020002000200020002000200020
64,64,0,0,1,fa79047f0ae40516f66aff95ff0d02710355fa600ac1f54107df016203710afb01a004c3ffcc0a3cfe38f92b0b0f008bfe2cf5fc05fefea0092a008003dd0adefa7003bef5d5f720021704f90a6600d9f45f0b3804c003fcf857fb20fc9709ebf7e7fe220b75fe8807f1036ff9b702c9074d0304043f034501f2fbcf05c8f438,1,0,00080007000100150000005100020001000300020005001e00270008000c002300070000003f0035000800080003000300510004000a000a000000010011000a00020000002900070039000c000a00040018000c000800510001000200000004001b0004000a000000510011000100080012001c0006002e0001000100010006
65,65,0,0,1,0b6b004cfcebfb2ef5840b06ff4203ed0243fc44093b03d6fa21f5c7fb5afdb70586fc85f80f030006dcf90cf9e102db068efdc7fd0b07c909150b8405d50442fcf2f583f59901b80b60078cf962f86bfe02ff83045afe16f8f705300bd4f704ff85fca00a22f42cfdce0b3102e6031c05870af8f7e9f80ff5dd02e7f6610898,1,1,00090007000100180000005c000300020004000200060022002c000a000d002800060000003a00300007000700030003004800040009000900000001000f000900020000002e0007003f000d000b0005001b000e0009005c000100030000000500180004000900000045000f0001000700100019000600280001000000010005
66,66,0,0,1,072b0589fed2f58a041b0811fbbefe71f78cf62bfd1e01d8fe81f9e2fe4f0b37f504fdf4fbfe069901f2031d02bff730f8ad084009c6ff1df66efffdfe0ef73f0a8afd2ff87c0960f87a0aa0ff5af7ce003d05740757f7f20125f9060417f5aff8c8f5effd04087dff9df717fe340669095bfbeef925001c086408ea0367f423,1,1,00c5006d008f001b0006001f00010028003d0015000500010048000d014c000d000400bd0006007500e30003000a00030006000200d20066002b007800060003000c0003000300e60003003c0171002a00180001001e000500e5000500070009003600d300a400b5000000f20004000d00010042000000070034001200270000
67,67,0,0,1,01adfd12f6b0f7dbfd8405fa076e05a50b08067003360678f43bfea00bd6ff80fc420b22fd49fe66020df6b809f301a101bb06d6fcbff9cd0718fa1bf63a03c9042503b9090104c90268f54bfc2af4d8f8390033f850fb7d085bfe20096002e4f6ec0ab107870b9808be04470818f4fc0685f625fd13094df58cf8550315facb,1,1,003b000000550018000f000c00140000000c00050044000400b8001b002e00350009000c000900020001002d00db0000000000030009005e0023000f00030003005d0001005d0000000000380004000d000000410015008c002100070000000e000300410001000000510002001f00020003000d00b9004c0009003c00030000
68,68,0,0,1,fa0d0003f82f07c106ccffd9f9d0069f09f9f53bfad806c60ad30649f42d03130451fbf8058ef45c00effd2dfa48003209770a32f92ef639004ef771070afa020165f479038f0b7ef9c3f4790b6eff360b31fece0294f4b1f9570716fafbfd8408d2f8c1046e006ffe49f994f7520bb00225f6170547f4ecfb89fdf5056ef665,1,1,002c0002000b00200011001e00010003001d005000010002000f0003000a003900090010005000010004000000050003000000030026000100100028000000000005000000030011000000320002000e0016000d000100500000000200230001003e000100500000002c0001001c00000011000f000100000000000200010000
69,69,0,0,1,f45efbe4047ef73dfa4a04e6f8ae0737f8ea0229f8520974f92af572fee8f98ff6c5079df7bffd4b0720f9270141021908ae099afe59056bf8d2f53905880848f7f1fe15f54e09fafb5f08610892094b040af72af419ff65f4aff476ffc00b9ffaa1001c05cf07020195094b09bafaee0bd5f44006a90a24fe6ef6cbfaa2f7f2,1,1,005b000f003d003a000200090004000b0018006000000003000700150000002a0024002e0000000000000000001f000600080001000400180004000200210025001200020001000000020000000d0000000000040044001d0007000000000000001f000000020005000100600059000000000003000000050004000200070000
70,70,0,0,1,fd8bff0ffdf2f45a0b69fb2df7e8f5d1fafe03ee0793f58a05c8094a00a9f77afd96f54c05ecfe6c02810833fb51057efe0fff9dfe880575f426fc25f85a07f10bd6ff080240005308a5083202d0089ff804083b03d3f923f6d4f6cd0306f87c07bcfe4b0a8309a204c402dbfd1a091b04a3fe68fea0085f01f203980017fb2c,1,1,00000014001d001700000014000b000700bc00a5011c00060001005f000500c1003e0018004e001b000200390071000500cd002c001d00070003002e015b0003000200030125000d0014004d001e00c600160006010e0003000c0026000f0013000000be001b00da0008003f002a0014000e0074001f0063000000ac00240013
71,71,0,0,1,fac7fa35f659fae7f69d007efb4ff71e0a360873f684fadb0b8d014b0359ff8bf4c2026cfad0014703110a42081c052dfdb9fe9909abf48ef57cfcc20287f44b039cfcd5f7a6f8a20353f4a200d604b5f447060a02fbf7f5f91b0508f758f793fbaf0232fc9a0105fe8202c9f72d0378078dfb7b08bcfff60af207400bc005f7,1,1,000700030072000a00cd006100010002000000140002003100010001000500020034000200d90001001b0027000000030011000400150007000e00010000007a00f7000e001f0001000300c80002000700090002003a003e0006000200070000000200040007004600140000004e0003001f000300000000007f000700010019
72,72,0,0,1,00eb03e6fdbf08a0fc5c04860109072d05effddeffa6fbf9fc22f95f0b11f711f4c602f4f907fb260423fec703d402eff6d20628fc330bc704c0f4a3fd93fa78fa12f6f40476fdf507a3ff36fd4cff7bf5a6fb240b010417f44df725f4a704290361fa5d00bbf616f442f940066808bb00e8fd87f6affe0af73b0a38fcd207a2,1,1,003300180002002e0000000a00000019001600090003005c00000001000f00010000000400180000005c00170000000100050013001f00010001001400030019000a0001000c000300050039000300000003000b0004005c0001000f000100010001003f00580009000f000c000a0001000000030000001100040001005c0001
73,73,0,0,1,fa67f862f6bef503f45cf40bfc3d0585069504eff793f9e108be0729fb9901f202f30b20fe20f68007930aeaf68efe2cf9caf6b300fd024800d50a32f8320ac80202fa3af57a08f60b7ff80df859f62f084df8ef0655ff680bee04dafd44f5d60b4c057ffe430b3e011a0622f4e502d1fb69fc2e08c9f759f9cb04b0fbdaffa9,1,1,002f00630003002300030002000e005000010000000000030000003200030000000d000000090024001c00070027000f0003000100190000000500010007002600630013001700000029000300190001001c00130003000000000000000d00010000004c0001000b000100000001000f000000010003000c0031000e00000033
74,74,0,0,1,06d4f7f0f45802d90aaa098bfd71fee90720f404fa9e015af666ffab075df6d7f6e40770fa2ff4d3f87304bdf87bfe4dfb780831f8daf9f6001404e804c6f9c9fa2708900b52fb97f755059005d4f5a7fc0f04e500c7fa63f55bf5b2fafb017bf73bf8dc059afea2fe69f8cffe8d06e108aff6f907c3088cfe0df4b4fa26f54e,1,1,00860086003d0087000900230004000300050003002e0018000a00ee001f00b100740003000c003e0069007100030004000a012b00fd000a001200010007002d013000010015000500280018000b0011000c0020005b00ef000900c00034000c00010021002b006c00640005007300e0003c0001006d00120070006a001e0003
75,75,0,0,1,f639f812faa1001d0876f674f537091e0310fa7c05a3049ffefd0664016b01d6fd70030d0afd098e0543f7cffc7bfe0efd66faabfeecf4dffbcf0985fe470632f54ffaadfc2f0232060e00a4098a09bef64805430b0dff9dfebff881f5fbf70501c00240fc85fb47f9ca0031f4a3f4acf51701c1039902590754000904de03ce,1,1,000100da00ab0029000e000f00030001000a0004000700040013000100420004000100000077009b000300020001000d00010004009a00000003000f000100110034000000450003007c00260001007e002b002b0000008200040001002700050037001f000300000000002b0007003800030002000600680000001300010002
76,76,0,0,1,fa3ff93e08a4f662fa5ef82bfbeffdf2f8e2054407fd020afb31004ffefa095e010ef8cffb66f5ca083cf4f4f4f5fe2bf6e203a705110230fe1d0509040a05a002c3f8850832faa4fd87032c0b0ffd2efb1ef5a90170055b0887087801ba0b9df8d5f51afde00684fb3cf85308c10547025afeb0f56bfc99050e04c30595021d,1,1,000e000000320012000e0010005500000001000100000004000500030008000500000009003900000004000b000c0004001c000e000000030055002f00020006002200030013000b000200020003000300010009004b000100010000001f00550016000f00000055001100000002000000120014000100000029002b000f0000
77,77,0,0,1,fca403d7fe90f61704f3fd9202a0f722f9820672f436fe850722fcd8047f07c7fe0304c606f2fcb40778f99af72809700085fe13f474fef7fde4f796f8e208aa016305c1046afb8605b9f4f505d7fb2df51604f5fe4cff66002c0b37fdf30b08ffb4f5c80a7ef6480b210202fc8609dc014f0282f5e50110faaf082afc6bf564,1,1,00000000000100020006000900020001001b004b00080002000c002e002f00000000005100580000000b000b0000004d000c0001000f00050000000200010000003700050000002c00230001000f00000000000c00000000001c000000580022001b00070007000d0013004c00010001001d0000000800060001000100000007
78,78,0,0,1,04cafa110767fbfbf9a3046cfaaaf4aef51e0976fdedf73bf7160227fad00ad2f58ef598f7f2002b0b7407bd0736f410f62b02200ab5f799fdbbfb290046fecffc7f00d407dcfbbdf655047d019802b906f002cef609f7a5fcd405e4fe58fb420211f86404e9f5baf6f403d7f53df5fdfa0b08fef76205baf4ee05bd075cf88a,1,1,00e000000004003f00b4000000bc0027003800b400150009001e00000051000600290002000d0136008d0002000800030050000300fc001700780039000300040187001800200018003800120003005100110169001a0003000600100023000f0000000600e4003300c20003000a000500cc0007000200c0005a0007001c0032
79,79,0,0,1,fc290493022ef7fe0784094006400312f6dff8b4fa0efc970a53fd480500fca6f98608dfff4b0964053afbf702cf060d04d70948f827f685fdee08e8fcb8fbf406ce0126fdf0fbaf043cf5bcf95ef57209b7042dfc2a05f9f7b9f6e6ff2f0033053c00c8fffc04bdfdf50a8dfbc4073b0b38f94b00d7f70806580287048c0029,1,1,002a003d0002000f0049000400030006000000a70041001b001a0060000d0018003f0013000900010012000c0004000f000b0001004e000d0078004b00000000000100100028001e00590090000700080082002e00630001004c007f000e000b000700000006004d000a00010005000100000005000300190023000100020028
80,80,0,0,1,f850085e01bb0468f9d4f751fd13fc2609d1087509c1f50c0145057afad6fd2cfb5c02d5f63703bb048f071002e60b11071af765fdaff478ffcdf7f40659fc8afce0f5ccf856088b088b04dc09710565f4fbf46bfe5004e70066fe63fd6806a3ff5ef98df753089bf7e6fb2c04f70337006a07c2fb1f0bbb0ad5f721f9e7ffda,1,1,000800020001002e002b0000003f0000000100000037001e003d0000000900020003003f0039002100000002002300040000000700010016000300060000000b000d00330000002c001e0002003f003300020022002d00020001000200010000000000020001003f000100000000000f00000000000200050000000100020000
81,81,0,0,1,0a6c04d90638f80dff67fab208010a93f430fd0f0aa3f9d6f5c5f93200490ad1fb310725f50f0a0604d4f5b20162063206a5f539f722f82d07f206f807fd0437001aff33088a02d0fe5d026b060efcc50494f414f5de0532f6a6f45204bd018ff83d06190542f7f70b23fe700807ffbd067a036007f205e0fe8e070dfcaaf8b1,1,1,000a0001007700010001000400250034000e00010001001e000f00060000000e00010002000a00090007000300040003000b00390020002900020002000a0001000c000c000e00100001000b000000130000001800090077000400010005003000020024000000150004000300000012001d00160002002d0006002d00030006
82,82,0,0,1,04fcfe6cf98802dc04e2f617ff13fc1a0619fd82fb810603075f05c909c508e60b420b68fd1508a3f6cefb38043c06e2fb1a028cf890029e0249024cfd450496fc3e08b501fcf91a0695f419f4670560fcf202c6fb340a6f081b0999f7980382ff38071503d2fe9af75eff1f09590748fde908400341fd0b094f03d909cdfb69,1,1,001c009a003c002200030008000d000100020146002a001400020002016f002e000701490077016c0003001c0052001e0012000e0020000400030001000600310050002900350019008e0007003200020000000b0005008c000600aa00c80062000f0145000d00d30001003300ba000100690002004d0007000b00010016003a
83,83,0,0,1,0ae5fb9df74afa34047cff0201a80a1f091cfe9e0965049f0675fbeafc0d021907970173ffce08a3f750fc820189f8d404befc860219f85cf6b2067afb2afdc707effd080299f454fd06fc5c0593093ef64807b9f7860285fac0fc1b07edfdf4030af4bc0833f823f94000d2065901fbf7f80766f678fde0034ff60d0a1fffd5,1,1,000200030074001c0018001d0002000100260013003f000900070001000b0036000a0010001d003200020006001a0008000a00ff0007008d00010028002f000200bc0019000000050004003800300003002900030005007c00070007001100390039002800010000004b0014000300020007000b00ac000700060000005e0001
84,84,0,0,1,034d02a9fa51f901f4bc01c0fcd7008bf8880018096300cff7ed051b02e502fdfafdf5e7f90a0a65f45300e0090b02200414fa4a00c90a8afc4b0a0505d70250fc6b033908ff09a004d80988fb2200c5ffdbfc1005b7fe8d0bc7f91501f0f461fa6207a50b85fe52fb1cfe1a0ad8fb66f894ff8d02c305ecff4a00d803fa046c,1,1,0000000100600006000100000035000e00000000000d00390000000100000043000000020009000500010005000400600003000000020000000300320001000100070001003a00050004000600030004002d000b006000020002003b000300090015000f00000001000000000000001e00070002000300030006000100520060
